text,intent;
why isnt my top-up going through?,pending_top_up;
I topped up but it isnt in my account,pending_top_up;
When will my top-up happen?,pending_top_up;
My top up has been pending for an hour already\, and I really need this to go through as soon as possible.  Can you help?,pending_top_up;
What is the reason my top-up is still pending?,pending_top_up;
how long does it take to reflect in my balance a top up,pending_top_up;
My top-up is taking a while to process!,pending_top_up;
My top up is incomplete.,pending_top_up;
My top-up funds arent available yet.,pending_top_up;
Why hasnt my top-up finished pending yet?,pending_top_up;
Where are my funds? I topped off my car but it didnt seem to complete.,pending_top_up;
I tried to top up\, but the funds show up as pending. I thought it was instant?,pending_top_up;
I tried to top up\, but it didnt finish.,pending_top_up;
Should my top-up be completed by now?,pending_top_up;
My top up did not complete.,pending_top_up;
Why hasnt my top up gone through yet?? I thought it was suppose to be instant? Am I wrong? Why is it still pending?,pending_top_up;
I topped up and went to buy something\, but it says that my funds are pending. Is there a way to quicken this process?,pending_top_up;
When will my top up be approved?,pending_top_up;
My top-up didnt go through; it still says pending. Whats up with that?,pending_top_up
I cant find the money I just added to my account.,pending_top_up;
What does it mean if my top-up has not gone through?,pending_top_up;
My top up hasnt gone through yet\, why?,pending_top_up;
Ive been waiting for a top up to come through for over an hour and I need the funds now.,pending_top_up;
Hello\, I am a new customer\, and just tried topping up for the first time. According to your information\, the transaction should be instant - why does it still show as pending?,pending_top_up;
I attempted to top up my account but its been frozen in a pending state for well over an hour now! Is this normal? Im a new customer and this is my first time doing this. I assumed it would be done quicker than this.,pending_top_up;
My account is  new  why can I  not top up,pending_top_up;
Help\, I dont see my money i just added.,pending_top_up;
What happened to my Top-Up? Its not reflected.,pending_top_up;
Im waiting on a top-up\, its still pending,pending_top_up;
Im a new customer and tried topping up today for the first time. Its still pending and doesnt seem to be working. I need to get this fixed.,pending_top_up;
Needed gas\, been delayed for half an hour.Please fix it!,pending_top_up;
Yesterday I topped up my card. Why didnt it complete as it still pending?,pending_top_up;
Tell my why my top-up is pending.,pending_top_up;
How long should I wait for top up go go through ?,pending_top_up;
Top-up is loaded into the card and no update.,pending_top_up;
My top-up seems to be pending for a long time?,pending_top_up;
I already paid to top-up but the funds arent available yet\, where are they?,pending_top_up;
What do I do if my top-up has not gone through?,pending_top_up;
My top-up hasnt gone through,pending_top_up;
Is my top up not working?,pending_top_up;
My top up is pending still,pending_top_up;
Why has my top up not gone through yet?,pending_top_up;
Hi\, I tried topping up for the first time today (Im a new customer)\, and the transaction has shown as pending for the last half an hour. Can you fix it?,pending_top_up;
My top up says it is still pending,pending_top_up;
I topped up about half an hour ago and the charge is still pending. Im a new customer and today is my first time doing this. Can you fix it? It doesnt seem to be working.,pending_top_up;
How long does it take for my top up to clear?,pending_top_up;
how long should i expect to wait when i add money,pending_top_up;
Im still waiting for the top-up!,pending_top_up;
Is there a problem with the top up system? My transaction hasnt gone through properly,pending_top_up;
How long will my top-up be pending?,pending_top_up;
I believe my top up is still pending,pending_top_up;
Why hasnt my top up gone through?,pending_top_up;
Why is  my  top  up for  my  new account  not  instant,pending_top_up;
My money hasnt been deposited yet. When will it be?,pending_top_up;
Im still waiting for my top-up to go through,pending_top_up;
How long after a failed topup will funds refurn to account,pending_top_up;
My top is still pending.,pending_top_up;
My top-up hasnt happened yet.,pending_top_up;
Has my top up gone through?,pending_top_up;
How long does it take for a top-up?,pending_top_up;
I used my card to top up but its saying it is still pending. What does this mean?,pending_top_up;
When will my top-up go through?,pending_top_up;
How long does it take for a top up to go through,pending_top_up;
i have a pending top-up,pending_top_up;
Why is the top-up I made still pending.,pending_top_up;
My top-up is still pending,pending_top_up;
My top up is still pending,pending_top_up;
My top-up is taking a very long time to complete.,pending_top_up;
I do not think the pop up went through yet.,pending_top_up;
how long are my top ups pending,pending_top_up;
Did I do something incorrectly? Where is my top-up?,pending_top_up;
Why hasnt my top-up gone through?,pending_top_up;
Should my top up still be pending?,pending_top_up;
top up is still pending,pending_top_up;
I have been waiting for my top-up to complete and it still hasnt gone through.,pending_top_up;
Im trying to top up my card but its still pending and its been an hour. Is there any way to make it go through faster? Do I not have enough?,pending_top_up;
Please explain why my top-up hasnt been processed yet?,pending_top_up;
Why cant I see my funds after I topped up?,pending_top_up;
My top up hasnt gone through,pending_top_up;
Im pretty sure my top up is still pending.,pending_top_up;
When will my top-up be completed?,pending_top_up;
My top up keeps showing pending?  How long will things be like this?  Days\, weeks\, months?  I need the money quite urgently for an important coffee purchase\, can you please let me know when top up will work?,pending_top_up;
I think something is wrong with your top up.  Ive been waiting a little over an hour for this to go through\, can you send it through for me?,pending_top_up;
How long do top-ups take to go through,pending_top_up;
I tried topping up for the first time today since I am a new customer. It doesnt appear that its working. It has been pending for at least half an hour. Please take care of this.,pending_top_up;
How long is a top up supposed to be pending\, because an hour is too long! Can you fix this to go through?,pending_top_up;
There is a top up that has been pending for an hour and I dont know why.  I was expecting it immediately and need it now!,pending_top_up;
Can you tell me what is wrong ? I top-up with you all the time but this time it just shows my top-up as pending. What is happening?,pending_top_up;
My top-up appears to be pending.,pending_top_up;
Is there a reason that my top-up is still pending?,pending_top_up;
why is top up pending,pending_top_up;
I topped-up my account\, but I dont think it went through.,pending_top_up;
The top-up is broken.,pending_top_up;
Is there something wrong with my top up I did an hour ago? its still pending. I need that money\, i cant afford to wait or have it come back to me.,pending_top_up;
Why is my top-up pending?,pending_top_up;
How come my top-up didnt go through instantly\, like it usually does?,pending_top_up;
Its been some time since refilled the top-up.,pending_top_up;
I added money to the card but the transaction didnt go through,pending_top_up;
How long do I need to wait til my top up isnt pending?,pending_top_up;
top up not completed,pending_top_up;
It appears my top-up has not gone through.,pending_top_up;
Even though I added money ey to the card\, I couldnt use it,pending_top_up;
How long does it take for a top up to be approved?,pending_top_up;
How do I make my top up complete?,pending_top_up;
What is taking so long with my top up?,pending_top_up;
When will my top up be applied?,pending_top_up;
Can you look into why my most recent top-up is showing as pending? I thought it was supposed to be instantaneous.,pending_top_up;
I just made a top-up but it shows as pending! I use your service all the time and have never had a problem before. Why does it keep showing up as pending?,pending_top_up;
How long does my top up pending last?,pending_top_up;
I topped up last night but dont have any funds\, why not?,pending_top_up;
How long should it take for my top-up to finish? Ive been waiting a while.,pending_top_up;
Is there a reason my top-up has not gone through?,pending_top_up;
Problem with my top up going through,pending_top_up;
How do I know if my top-up went through?,pending_top_up;
Can you please sort out your top up? I need this to go through asap because I really need the money. Its already been pending for an hour.,pending_top_up;
Can you tell me why my pop-up is still pending?,pending_top_up;
new customer and filling gas for the first time today\, not working\,,pending_top_up;
Whats taking my top-up so long?,pending_top_up;
What is wrong with my top-up?,pending_top_up;
When will my top up process?,pending_top_up;
